Date_Time_1,subjectsID,Group,Energy_Balance,actual_allmeters,actual_allmeters_cumsum,actual_foodupa,actual_pedmeters,actual_pedmeters_cumsum,actual_waterupa,bodymass,kcal_hr,locomotor_activity,rq,vco2,vh2o,vo2,xbreak,ybreak
2021-07-29 18:00:00,8,Group_3,-0.09700656,0.6524666666666595,73.81287933333331,0.9268709199999998,0.3947999999999941,63.021327333333325,9.700000000001374e-05,23.18826,0.4059635333333333,135.0,0.9211672,75.32642,7.770127,81.87072,57.0,78.0
2021-07-29 18:00:00,9,Group_2,-0.3963701333333334,1.202666666666668,63.73089733333334,0.0,0.637866666666658,46.315004,0.0790030000000001,24.83582,0.3963701333333334,305.6666666666667,0.902787,72.6537,8.290954,80.18654,176.66666666666666,129.0
2021-07-29 19:00:00,1,Control,0.0086174066666674,4.750999999999995,75.56297559999997,1.5753427200000023,3.953566666666669,57.95751806666665,0.0840579999999997,24.711186666666663,0.5164968333333334,409.0,0.9042415666666668,94.41866,8.568154,104.55972,189.0,220.0
2021-07-29 19:00:00,10,Control,0.1327825800000003,1.4910333333333294,46.62144266666667,1.686243840000001,1.1216666666666697,35.718842,0.2276910000000001,23.13431,0.4292987,139.66666666666666,0.9838129,83.93964000000001,8.582766,85.37462000000001,25.666666666666668,114.0
2021-07-29 19:00:00,11,Group_3,-0.1204520533333333,1.4682000000000055,62.368552,0.58394324,1.2723666666666609,52.59657333333332,0.0,20.71241333333333,0.3150998,95.66666666666669,0.9258998,58.513634,4.9983900000000006,63.53304,33.333333333333336,62.333333333333336
2021-07-29 19:00:00,12,Group_2,-0.3270558333333333,2.9878333333333367,99.85102000000002,0.0,2.3364666666666665,82.2327,0.0150499999999995,23.54538,0.3270558333333333,443.0,0.913861,60.350138,5.7936978,66.0514,117.66666666666669,325.3333333333333
2021-07-29 19:00:00,13,Control,-0.1200080866666666,2.610699999999999,39.72913733333333,1.1016206400000002,2.051376666666665,30.839998000000005,0.3403389999999997,26.11863333333333,0.4872149666666667,295.0,0.8836486,87.27868000000001,6.630586,99.13342,39.333333333333336,255.66666666666663
2021-07-29 19:00:00,14,Group_3,-0.2131463266666665,2.075733333333337,73.11187000000001,0.6807859200000003,1.815100000000001,62.25702999999998,0.0532049999999999,24.21990333333333,0.4400749666666666,209.0,0.9534071666666666,84.07386,6.586764,88.07137999999999,76.66666666666667,132.33333333333334
2021-07-29 19:00:00,15,Group_3,0.0390613533333334,1.5908000000000015,101.545502,1.2689477600000003,1.0185333333333328,82.34541133333336,0.251722,25.791206666666668,0.3839212333333333,211.0,0.9741819,74.392838,6.2840534,76.539644,36.66666666666666,174.33333333333334
2021-07-29 19:00:00,16,Group_2,-0.4414933333333333,3.7366666666666695,58.93195333333335,0.0,2.6655333333333338,38.80943466666668,0.0209399999999999,24.946873333333333,0.4414933333333333,544.3333333333334,0.9315067666666668,82.4568,8.063506000000002,88.88508,145.0,399.3333333333333
2021-07-29 19:00:00,2,Group_3,-0.0928650199999998,2.4282666666666635,64.41591439999999,1.1451238400000006,1.5629000000000035,46.82065000000001,0.124349,23.99684,0.4745729666666667,234.0,0.9496066333333334,90.3601,7.655386,95.06083999999998,0.0,234.0
2021-07-29 19:00:00,3,Group_2,-0.4560937333333333,2.835733333333337,113.24373866666664,0.0,2.115033333333334,86.12648466666667,0.0020739999999999,26.22462333333333,0.4560937333333333,398.6666666666667,0.8021250333333333,75.087486,11.03313,94.65796,90.0,308.6666666666667
2021-07-29 19:00:00,4,Control,-0.3330458200000002,1.7330333333333383,46.83859733333334,0.3474524399999992,0.9226566666666636,29.69363666666667,0.0026561,25.170260000000003,0.4488632999999999,332.3333333333333,0.8722815333333335,79.96105999999999,6.675748,91.45556,171.33333333333334,161.0
2021-07-29 19:00:00,5,Group_2,-0.4764898333333333,3.7047000000000025,46.644037,0.0,2.7566166666666683,32.10845950666667,0.0319180000000001,22.597663333333333,0.4764898333333333,401.3333333333333,0.9291203333333334,88.98026,8.023290000000001,95.93444,117.33333333333331,284.0
2021-07-29 19:00:00,6,Group_3,-0.2231595733333332,1.8812666666666664,75.05128133333332,0.8006190800000001,1.0691333333333355,53.07072599999999,0.3869000000000002,25.242026666666664,0.4900326,280.3333333333333,0.952856,93.51822,6.838984,98.09732,104.66666666666669,175.66666666666666
2021-07-29 19:00:00,7,Control,-0.2272067199999996,0.8637999999999977,36.04198399999999,0.6065670400000012,0.6182066666666657,26.081667333333336,0.032586,24.44955333333333,0.4293957333333333,145.66666666666666,0.9365286666666668,80.74558,6.550166,86.29564,45.66666666666666,100.0
2021-07-29 19:00:00,8,Group_3,-0.0867782,3.753933333333341,77.56681266666665,1.1483135999999998,3.403833333333333,66.42516066666666,0.001792,23.32326,0.4695494,367.0,0.9259267,87.5718,8.16008,94.56864,149.0,218.0
2021-07-29 19:00:00,9,Group_2,-0.4917287333333333,6.1529333333333325,69.88383066666667,0.0,4.997200000000002,51.312204,0.0128370000000002,24.78365,0.4917287333333333,770.6666666666666,0.8141535666666666,82.82804,9.551942,101.52776,392.0,378.6666666666667
2021-07-29 20:00:00,1,Control,-0.3166163066666672,4.44616666666667,80.00914226666664,0.7518648799999984,3.661300000000002,61.618818066666655,0.1358700000000001,25.538743333333333,0.5672379333333334,583.0,0.8528515666666667,100.21918,8.6732,115.80704,268.6666666666667,314.3333333333333
2021-07-29 20:00:00,10,Control,-0.38393096,4.237933333333331,50.859376,0.4623977200000003,3.575099999999997,39.293942,0.2087400000000001,23.14245333333333,0.5380635333333333,409.3333333333333,0.9327862666666666,101.02864,9.122056,108.17708,126.66666666666669,282.6666666666667
2021-07-29 20:00:00,11,Group_3,-0.3502256666666667,3.160733333333326,65.52928533333332,0.0,2.668066666666666,55.26463999999999,0.0046086,20.39258666666667,0.3502256666666667,370.3333333333333,0.8248118333333334,60.77164199999999,5.121744199999999,71.81228,143.66666666666666,226.66666666666663
2021-07-29 20:00:00,12,Group_2,-0.0270961533333333,4.745933333333331,104.59695333333336,1.18207664,3.926166666666669,86.15886666666667,0.1660060000000003,23.59997333333333,0.4211217,438.0,0.8425104666666666,73.97988,5.7779034,86.09487999999999,126.33333333333331,311.6666666666667
2021-07-29 20:00:00,13,Control,0.1339070200000005,4.7239,44.45303733333333,2.0273701600000016,3.700006666666667,34.540004666666675,0.443689,26.20014,0.5418830333333333,523.6666666666666,0.8814029,97.4842,8.617934,110.14096,49.0,474.6666666666667
2021-07-29 20:00:00,14,Group_3,-0.4768457333333333,5.729233333333326,78.84110333333334,0.0,5.010966666666671,67.26799666666665,0.0140439999999999,24.083520000000004,0.4768457333333333,593.0,0.9096317333333334,88.07171999999998,7.916918,96.27974,274.3333333333333,318.6666666666667
2021-07-29 20:00:00,15,Group_3,-0.4546213333333333,5.886366666666656,107.43186866666666,0.0,4.795999999999992,87.14141133333335,0.0,25.56011,0.4546213333333333,709.0,0.9242247333333332,84.62877999999999,7.898443999999999,91.60668,220.0,489.0
2021-07-29 20:00:00,16,Group_2,-0.4612086333333333,3.6875333333333344,62.61948666666668,0.0,2.766833333333333,41.576268000000006,0.1835040000000001,24.88025,0.4612086333333333,378.3333333333333,0.8757637666666667,82.56548400000001,8.769018,93.85718,118.66666666666669,259.6666666666667
2021-07-29 20:00:00,2,Group_3,-0.5429144333333333,4.782633333333337,69.19854773333333,0.0,3.978366666666669,50.799016666666674,0.1280189999999998,23.928916666666662,0.5429144333333333,443.0,0.9180484,100.12518,9.226852,109.6615,12.0,431.0
2021-07-29 20:00:00,3,Group_2,-0.6257217333333333,6.767299999999996,120.01103866666664,0.0,5.268100000000004,91.39458466666667,0.3242440000000002,26.188336666666668,0.6257217333333333,717.6666666666666,0.8359210333333333,107.24778,15.474176,128.67436,155.0,562.6666666666666
2021-07-29 20:00:00,4,Control,-0.2172703333333326,5.949399999999997,52.78799733333334,0.847102000000002,4.599270000000004,34.292906666666674,0.0218540999999999,25.10721333333333,0.4996376666666666,589.3333333333334,0.8225641666666667,84.88742,8.626109999999999,102.95664,224.33333333333331,365.0
2021-07-29 20:00:00,5,Group_2,-0.4366945666666666,1.7938999999999985,48.437937000000005,0.0,1.210923333333336,33.31938284,0.0448379999999999,22.671123333333338,0.4366945666666666,216.33333333333331,0.8975484000000001,79.66376000000001,8.738197999999999,88.45128,42.0,174.33333333333334
2021-07-29 20:00:00,6,Group_3,-0.4357935666666666,2.5245666666666677,77.575848,0.0,1.7313666666666638,54.80209266666666,0.0731159999999997,24.93773333333333,0.4357935666666666,320.0,0.9164125333333332,80.15858,8.08555,88.08378,121.0,199.0
2021-07-29 20:00:00,7,Control,-0.0554875600000003,2.839966666666669,38.88195066666666,1.212204919999999,2.2057066666666665,28.287374000000003,0.114843,24.61361666666667,0.4595558666666666,261.6666666666667,0.8687757,82.25822000000001,8.752139999999999,93.52404,77.33333333333333,184.33333333333331
2021-07-29 20:00:00,8,Group_3,-0.4754920666666666,7.630533333333328,85.19734599999998,0.0,6.79546666666667,73.22062733333333,0.078559,22.9051,0.4754920666666666,557.6666666666666,0.8572834666666665,83.6157,8.935894,97.18678,193.0,364.6666666666667
2021-07-29 20:00:00,9,Group_2,-0.458904,3.8335999999999992,73.71743066666667,0.0,2.987166666666667,54.29937066666666,0.5678969999999994,24.73149,0.458904,387.3333333333333,0.7855027666666666,75.87556000000001,9.78553,95.14988,185.0,202.33333333333331
2021-07-29 21:00:00,1,Control,-0.1626723599999995,5.586500000000001,85.59564226666664,1.0852731200000012,4.7106,66.32941806666665,0.1063579999999997,25.145596666666663,0.5244300666666667,422.6666666666667,0.8877102,94.70866,10.495896,106.49129999999998,199.33333333333331,223.33333333333331
2021-07-29 21:00:00,10,Control,0.2437174266666662,3.7936333333333416,54.65300933333334,2.1510872799999987,2.768566666666667,42.062508666666666,0.2905839999999999,23.330673333333333,0.4733116666666666,397.3333333333333,0.9609181333333332,90.75868,10.983652,94.62894,124.66666666666669,272.6666666666667
2021-07-29 21:00:00,11,Group_3,-0.3837423333333333,4.949333333333338,70.47861866666666,0.0,4.286633333333337,59.55127333333332,0.00202,20.136756666666667,0.3837423333333333,467.0,0.7904253333333333,62.91668599999999,7.067716,79.7149,214.33333333333331,252.66666666666663
2021-07-29 21:00:00,12,Group_2,-0.430771,12.399566666666658,116.99652,0.0,11.210200000000006,97.36906666666668,0.1470679999999999,22.98331333333333,0.430771,903.6666666666666,0.8676924,76.25948,8.589637999999999,87.90356000000001,313.6666666666667,590.0
2021-07-29 21:00:00,13,Control,-0.1783206666666668,4.607833333333336,49.06087066666667,0.9422073999999998,3.3285933333333357,37.86859800000001,0.3632690000000003,26.198273333333333,0.4923898,501.0,0.9287512,92.06178,11.075962,99.10418,35.666666666666664,465.3333333333333
2021-07-29 21:00:00,14,Group_3,-0.4871532,7.597100000000002,86.43820333333333,0.0,6.505199999999992,73.77319666666664,0.0665839999999999,23.73012333333333,0.4871532,693.3333333333334,0.8568126666666668,85.24138,11.250412,99.68948,304.6666666666667,388.6666666666667
2021-07-29 21:00:00,15,Group_3,-0.4313817,7.518533333333342,114.950402,0.0,6.073233333333339,93.21464466666669,0.041865,24.4502,0.4313817,728.0,0.8835604,77.33091999999999,12.564514,87.75784,247.33333333333331,480.6666666666667
2021-07-29 21:00:00,16,Group_2,-0.5035654333333334,5.822366666666663,68.44185333333334,0.0,4.645433333333334,46.22170133333334,0.094125,24.748206666666665,0.5035654333333334,696.3333333333334,0.9183442333333334,93.29566,10.658992,101.59364,210.33333333333331,486.0
2021-07-29 21:00:00,2,Group_3,-0.5209729333333333,5.3874333333333295,74.58598106666666,0.0,4.170433333333335,54.96945000000001,0.1434459999999999,23.324233333333336,0.5209729333333333,573.3333333333334,0.9059597666666668,95.2735,14.322852,105.45556,81.33333333333333,492.0
2021-07-29 21:00:00,3,Group_2,-0.6093796333333333,7.73363333333333,127.74467199999997,0.0,6.129933333333327,97.524518,0.0577999999999998,26.11461,0.6093796333333333,840.6666666666666,0.8127390666666666,102.11734,19.69972,125.96750000000002,199.66666666666663,641.0
2021-07-29 21:00:00,4,Control,-0.1884342333333334,4.968100000000002,57.75609733333334,0.8483301999999997,3.945089999999998,38.23799666666668,0.1258784,25.01367,0.4712109666666667,454.0,0.8885358,85.07716,11.426692,95.69034,159.66666666666666,294.3333333333333
2021-07-29 21:00:00,5,Group_2,-0.5241563,4.33486666666667,52.77280366666668,0.0,3.363093333333329,36.682476173333335,0.133132,22.713593333333336,0.5241563,502.0,0.9360293666666668,98.49994,10.884202,105.35786,127.0,375.0
2021-07-29 21:00:00,6,Group_3,-0.4823439333333333,4.2740999999999945,81.84994799999998,0.0,3.07886666666667,57.88095933333333,0.026469,24.5074,0.4823439333333333,535.3333333333334,0.9471571333333334,91.35804,10.621766,96.75258,179.66666666666666,355.6666666666667
2021-07-29 21:00:00,7,Control,-0.0441841733333331,0.9991666666666674,39.88111733333333,1.1497838800000006,0.6837199999999987,28.971094,0.0007680000000001,24.86431333333333,0.4274454666666666,120.33333333333331,0.9583756,81.89442000000001,8.958036,85.47836,27.33333333333333,93.0
2021-07-29 21:00:00,8,Group_3,-0.4409312666666667,8.421566666666669,93.61891266666665,0.0,7.430199999999995,80.65082733333332,0.0291349999999999,22.300273333333333,0.4409312666666667,812.3333333333334,0.837351,75.677122,9.584712,90.64512,252.66666666666663,559.6666666666666
2021-07-29 21:00:00,9,Group_2,-0.3986924999999999,2.105333333333334,75.822764,0.0,1.5059000000000065,55.805270666666665,0.0867510000000004,24.74544,0.3986924999999999,314.6666666666667,0.8950521666666668,72.42234,10.114204,80.84076,174.33333333333334,140.33333333333334
2021-07-29 22:00:00,1,Control,-0.48328582,4.2974666666666606,89.89310893333331,0.23041744,3.5207666666666646,69.85018473333331,0.0262350000000002,25.169026666666667,0.5600916333333333,582.0,0.9107184333333334,103.10432,9.923902,113.18404,264.0,318.0
2021-07-29 22:00:00,10,Control,-0.518207873333333,5.068666666666663,59.721676,0.0264970800000011,3.873666666666665,45.93617533333333,0.3364440000000002,23.33309333333333,0.5270402333333334,661.3333333333334,0.9878777,103.33852,11.816952,104.73174,231.33333333333331,430.0
2021-07-29 22:00:00,11,Group_3,-0.4342578333333333,6.2416666666666645,76.72028533333332,0.0,5.400866666666663,64.95213999999999,0.0413520999999998,19.96677333333333,0.4342578333333333,555.0,0.7943709999999999,71.52424,7.568055999999999,90.11724,248.66666666666663,306.3333333333333
2021-07-29 22:00:00,12,Group_2,-0.4541403333333333,9.391866666666678,126.38838666666668,0.0,8.191333333333318,105.5604,0.2988399999999998,22.8483,0.4541403333333333,713.0,0.8150776666666667,76.4165,9.482084,93.7893,201.66666666666663,511.3333333333333
2021-07-29 22:00:00,13,Control,-0.1588753800000002,0.663599999999993,49.72447066666667,0.7084613599999993,0.3395999999999996,38.20819800000001,0.0743099999999996,26.298456666666667,0.3950291666666667,93.33333333333331,0.9549303,75.51794,10.207592,79.04248,4.666666666666667,88.66666666666667
2021-07-29 22:00:00,14,Group_3,-0.4766463999999999,7.503966666666666,93.94217,0.0,6.244800000000008,80.01799666666665,0.1121039999999999,23.33018,0.4766463999999999,784.6666666666666,0.7909338,78.24136,12.15289,98.98794,330.6666666666667,454.0
2021-07-29 22:00:00,15,Group_3,-0.3252811,3.7539000000000073,118.704302,0.0,2.9676000000000045,96.18224466666668,0.0426999999999999,23.961186666666663,0.3252811,305.6666666666667,0.7880582333333334,53.35851399999999,12.587066,67.563194,88.0,217.66666666666663
2021-07-29 22:00:00,16,Group_2,-0.4715248333333333,4.93483333333334,73.37668666666669,0.0,3.789333333333332,50.011034666666674,0.2136359999999997,25.081083333333336,0.4715248333333333,511.3333333333333,0.8725580000000001,83.8755,10.728686,96.10721999999998,149.0,362.3333333333333
2021-07-29 22:00:00,2,Group_3,-0.4665021333333333,3.959200000000001,78.54518106666666,0.0,2.9954999999999927,57.96495,0.1709430000000003,23.23764333333333,0.4665021333333333,433.3333333333333,0.8430668666666667,80.85737,15.612671999999998,95.67974,45.66666666666666,387.6666666666667
2021-07-29 22:00:00,3,Group_2,-0.6347521333333334,5.779766666666679,133.52443866666664,0.0,4.232933333333335,101.75745133333334,0.225438,26.440726666666663,0.6347521333333334,667.3333333333334,0.7621534333333333,101.5081,22.813616,132.57656,107.33333333333331,560.0
2021-07-29 22:00:00,4,Control,-0.0662136800000001,2.957099999999997,60.71319733333333,1.2100831599999995,2.190033333333332,40.42803000000001,0.1550196,25.129226666666668,0.4695747333333333,332.6666666666667,0.9418424666666666,88.66503999999999,11.027144000000002,94.26824,128.33333333333334,204.33333333333331
2021-07-29 22:00:00,5,Group_2,-0.4390443,3.3162333333333343,56.08903700000001,0.0320933999999999,2.3362333333333347,39.01870950666667,0.087202,23.065493333333333,0.4497421,365.3333333333333,0.9316194,84.32278000000001,11.299462,90.45446,79.0,286.3333333333333
2021-07-29 22:00:00,6,Group_3,-0.5560651666666666,6.967100000000007,88.81704799999999,0.0,5.562133333333331,63.44309266666666,0.080375,23.74475666666667,0.5560651666666666,755.3333333333334,0.8702516666666668,98.61734,13.45635,113.42156,235.66666666666663,519.6666666666666
2021-07-29 22:00:00,7,Control,-0.2543099066666666,1.4224999999999994,41.30361733333333,0.5741674800000003,1.136593333333333,30.10768733333333,0.0721469999999999,24.915593333333334,0.4456990666666667,276.3333333333333,0.9643162,85.62858,10.410132,89.06212,107.33333333333331,169.0
2021-07-29 22:00:00,8,Group_3,-0.4074342999999999,5.786600000000003,99.40551266666664,0.0,4.937300000000003,85.58812733333333,0.0549600000000001,22.22141333333333,0.4074342999999999,547.0,0.8037705,68.06957799999999,9.279102,84.28048,178.33333333333334,368.6666666666667
2021-07-29 22:00:00,9,Group_2,-0.5356519333333334,5.712499999999996,81.535264,0.0,4.4486999999999925,60.25397066666666,0.2762060000000002,25.464583333333334,0.5356519333333334,802.3333333333334,0.9092018333333334,98.5669,11.262866,108.25602,384.0,418.3333333333333
2021-07-29 23:00:00,1,Control,-0.0870615200000006,3.4857333333333336,93.37884226666664,1.1548782399999982,2.950566666666665,72.80075139999997,0.103097,25.20837,0.4720209333333333,286.6666666666667,0.8738701333333334,84.16156,9.819832,96.1528,131.33333333333334,155.33333333333334
2021-07-29 23:00:00,10,Control,-0.2311835133333334,2.716633333333334,62.438309333333336,0.5696391599999997,2.135400000000004,48.071575333333335,0.1032859999999997,23.52619333333333,0.4210632333333333,211.0,0.9485350666666666,77.75026000000001,13.145654,85.02193999999999,88.66666666666667,122.33333333333331
2021-07-29 23:00:00,11,Group_3,-0.4014251333333333,5.31013333333334,82.03041866666666,0.0,4.622066666666673,69.57420666666665,0.0720577,20.05053666666667,0.4014251333333333,458.3333333333333,0.7953588666666667,66.08348000000001,8.021986,83.31308,229.66666666666663,228.66666666666663
2021-07-29 23:00:00,12,Group_2,-0.3781178,4.616833333333337,131.00522,0.0,3.718933333333344,109.27933333333333,0.8841299999999999,23.987186666666663,0.3781178,414.0,0.9157802666666668,69.861528,10.955084,76.338728,131.33333333333334,282.6666666666667
2021-07-29 23:00:00,13,Control,-0.1505195133333328,1.6833333333333371,51.407804000000006,0.8865503600000015,1.2405666666666662,39.44876466666668,0.21326,26.061433333333337,0.4460363,188.0,0.9328140333333332,83.86142,11.410852,89.64362,10.0,178.0
2021-07-29 23:00:00,14,Group_3,-0.3612762666666667,2.2946999999999966,96.23687,0.0,1.957899999999995,81.97589666666664,0.0299369999999998,23.12174333333333,0.3612762666666667,201.66666666666663,0.8379374333333334,62.05842799999999,11.3821,74.25518,81.66666666666667,120.0
2021-07-29 23:00:00,15,Group_3,-0.4051092666666667,5.267466666666659,123.97176866666666,0.0,4.0554000000000014,100.2376446666667,0.1359730000000003,23.55248333333333,0.4051092666666667,662.3333333333334,0.7424223666666667,63.08575,13.283358,85.08916,194.66666666666663,467.6666666666667
2021-07-29 23:00:00,16,Group_2,-0.4082135666666666,3.0087999999999986,76.38548666666668,0.0,1.959500000000001,51.97053466666667,0.3571520000000001,25.89336,0.4082135666666666,400.3333333333333,0.9358408666666668,76.703528,11.01101,82.05518,110.33333333333331,290.0
2021-07-29 23:00:00,2,Group_3,-0.4877981,5.272533333333333,83.81771439999999,0.0,4.124133333333333,62.089083333333335,0.1229859999999996,22.84839333333333,0.4877981,524.6666666666666,0.8047016,81.28448,17.16431,100.96358,56.333333333333336,468.3333333333333
2021-07-29 23:00:00,3,Group_2,-0.4509156733333332,5.190633333333324,138.71507199999996,0.4939072800000001,3.6903666666666672,105.447818,0.3934220000000001,27.009463333333333,0.6155514333333333,666.0,0.8781502,110.03376,21.273528,125.31188,105.66666666666669,560.3333333333334
2021-07-29 23:00:00,4,Control,0.5412365933333327,2.330433333333332,63.043630666666665,2.946800679999998,1.6132000000000015,42.041230000000006,0.054551,25.353,0.4410303,310.3333333333333,0.9716441666666666,85.56185999999998,10.963508,87.89620000000001,109.33333333333331,201.0
2021-07-29 23:00:00,5,Group_2,-0.0916703,4.193600000000004,60.282637000000015,1.3006993999999998,3.3524333333333325,42.37114284,0.0507980000000001,22.96327,0.5252367666666666,440.3333333333333,0.9385804666666668,99.03306,11.25795,105.48242,161.0,279.3333333333333
2021-07-29 23:00:00,6,Group_3,-0.5704574333333333,5.726366666666668,94.54341466666664,0.0,4.530099999999995,67.97319266666665,0.0640649999999998,23.566316666666665,0.5704574333333333,576.6666666666666,0.7719167666666666,91.80418,14.232820000000002,118.98554,197.33333333333331,379.3333333333333
2021-07-29 23:00:00,7,Control,-0.0397602066666665,5.921999999999997,47.225617333333325,1.3879122800000003,4.581410000000001,34.689097333333336,0.104551,24.75199333333333,0.5023976333333334,738.3333333333334,0.9188529666666666,93.00126,10.514088,101.3799,238.33333333333331,500.0
2021-07-29 23:00:00,8,Group_3,-0.3633695999999999,4.37639999999999,103.78191266666664,0.0,3.7301666666666713,89.31829400000001,0.071118,22.24082333333333,0.3633695999999999,295.0,0.8188787,61.300658,8.862344,74.99902,91.66666666666669,203.33333333333331
2021-07-29 23:00:00,9,Group_2,0.1031312706666667,4.830400000000007,86.36566400000001,1.8617027120000005,3.6029999999999993,63.85697066666666,0.8235699999999992,26.31658,0.5174363000000001,597.6666666666666,0.9016607,94.67134,11.801688,104.72718,289.3333333333333,308.3333333333333
2021-07-30 00:00:00,1,Control,-0.3898780333333325,3.64766666666668,97.02650893333332,0.4925438000000024,3.0782000000000003,75.87895139999996,0.3213780000000001,25.06732333333333,0.5540593,420.6666666666667,0.9034792666666668,101.24986,10.530932,112.1738,191.33333333333331,229.33333333333331
2021-07-30 00:00:00,10,Control,-0.3327523999999999,2.025200000000003,64.46350933333333,0.3049318000000001,1.6577666666666648,49.729342,0.1388439999999997,23.447256666666664,0.4343963333333333,216.0,0.9843066333333332,85.00524,12.996584,86.3691,67.66666666666667,148.33333333333334
2021-07-30 00:00:00,11,Group_3,-0.3243159,2.1520999999999995,84.18251866666667,0.0,1.804566666666659,71.37877333333331,0.0057981,19.924703333333333,0.3243159,283.6666666666667,0.7595165666666667,51.348682,7.909402,67.882332,119.0,164.66666666666666
2021-07-30 00:00:00,12,Group_2,-0.3731764666666666,1.4203666666666663,132.42558666666667,0.0,1.1167333333333245,110.39606666666666,0.1181800000000006,23.847316666666668,0.3731764666666666,293.6666666666667,0.9377433333333332,70.32430000000001,9.98506,74.95502,93.0,200.66666666666663
2021-07-30 00:00:00,13,Control,-0.2477376866666671,0.8481666666666664,52.25597066666667,0.5845840399999985,0.5564666666666653,40.00523133333334,0.0898730000000003,25.62667666666667,0.4425990333333333,144.66666666666666,0.9627487333333334,85.12061999999999,11.441728,88.41804,3.333333333333333,141.33333333333334
2021-07-30 00:00:00,14,Group_3,-0.4708986,8.095666666666679,104.33253666666668,0.0,6.8767666666666685,88.85266333333331,0.0285040000000003,23.00496,0.4708986,770.6666666666666,0.7299698333333332,71.79308,12.725698,99.33912,356.3333333333333,414.3333333333333
2021-07-30 00:00:00,15,Group_3,-0.3431779333333333,3.1961333333333264,127.16790199999998,0.0,2.4897666666666587,102.72741133333336,0.036858,23.571556666666662,0.3431779333333333,347.3333333333333,0.7518615666666667,54.04018399999999,13.268278,71.913096,83.33333333333333,264.0
2021-07-30 00:00:00,16,Group_2,-0.3422588,0.7855999999999975,77.17108666666668,0.0,0.3759333333333359,52.34646800000001,0.0071400000000001,25.40860333333333,0.3422588,214.33333333333331,0.9692739333333332,66.11838,10.775718,68.29022,71.66666666666667,142.66666666666666
2021-07-30 00:00:00,2,Group_3,-0.4119534333333334,2.8442333333333445,86.66194773333334,0.0,2.054233333333334,64.14331666666666,0.1080800000000001,22.72937,0.4119534333333334,312.0,0.7403364666666666,64.45301599999999,17.221526,86.44211999999999,20.666666666666668,291.3333333333333
2021-07-30 00:00:00,3,Group_2,-0.4005376999999999,0.9044333333333346,139.6195053333333,0.0,0.6072333333333404,106.05505133333334,0.0,26.915066666666664,0.4005376999999999,37.0,0.8900804,72.45954,15.059488,81.2985,8.333333333333334,28.666666666666668
2021-07-30 00:00:00,4,Control,-0.3849574799999999,5.070300000000003,68.11393066666668,0.2713645600000004,3.864466666666663,45.90569666666667,0.2447399999999999,25.734993333333332,0.4754123333333333,493.0,0.9104276666666666,87.63246,11.453394,96.03929999999998,185.66666666666663,307.3333333333333
2021-07-30 00:00:00,5,Group_2,-0.3300443333333331,1.643999999999996,61.926637000000014,0.2704888000000006,1.1630666666666656,43.53420950666666,0.1202559999999999,23.31899333333333,0.4202072666666667,179.33333333333334,0.9397185,79.34172,11.676078,84.35812,39.0,140.33333333333334
2021-07-30 00:00:00,6,Group_3,-0.3819175333333333,3.630033333333321,98.17344799999996,0.0,2.524166666666673,70.49735933333332,0.0202810000000002,23.58358,0.3819175333333333,385.0,0.7144078333333334,57.870358,15.106998,80.668094,121.33333333333331,263.6666666666667
2021-07-30 00:00:00,7,Control,-0.2407410066666668,2.346999999999999,49.572617333333326,0.4941742799999995,1.7053666666666676,36.394464000000006,0.0,24.62064,0.4054657666666667,183.0,0.8817635333333333,72.8467,11.487664,82.44032,66.66666666666667,116.33333333333331
2021-07-30 00:00:00,8,Group_3,-0.4471446666666667,5.7450000000000045,109.52691266666665,0.0,4.97429999999999,94.292594,0.0680239999999998,22.000846666666664,0.4471446666666667,610.6666666666666,0.7576271,70.22963600000001,9.527018,93.7505,197.33333333333331,413.3333333333333
2021-07-30 00:00:00,9,Group_2,-0.3239359333333333,0.3100333333333272,86.67569733333333,0.0,0.091966666666669,63.94893733333333,0.0021280000000007,26.65628,0.3239359333333333,100.0,0.9360623666666666,60.928592,11.158954,65.0974,64.66666666666667,35.333333333333336
2021-07-30 01:00:00,1,Control,-0.4636216666666669,7.45423333333332,104.48074226666664,0.2760601999999991,6.362466666666667,82.24141806666663,0.2936379999999996,24.592476666666663,0.5556417333333333,700.0,0.8782168,99.49572,10.5496,113.06762,313.3333333333333,386.6666666666667
2021-07-30 01:00:00,10,Control,0.0663079200000002,1.4484999999999957,65.91200933333333,1.4133413600000009,1.1342666666666712,50.86360866666667,0.2708300000000001,23.586413333333336,0.4048058666666667,102.0,0.9808759,79.04004,11.929182,80.53478,23.666666666666668,78.33333333333333
2021-07-30 01:00:00,11,Group_3,-0.4689200333333334,7.436866666666664,91.61938533333333,0.0,6.412866666666673,77.79163999999999,0.1001015,19.66715333333333,0.4689200333333334,629.3333333333334,0.7246280333333334,71.53194,8.3486,98.91036,309.3333333333333,320.0
2021-07-30 01:00:00,12,Group_2,-0.4608521,11.851066666666668,144.27665333333334,0.0,10.565633333333343,120.9617,0.1407539999999993,24.03911666666667,0.4608521,819.6666666666666,0.9391425666666668,86.81784,11.414828,92.57336,229.0,590.6666666666666
